area_code,area_name,period,value,metric
British Colu,British Columbia,2000-08,97.6,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2000-08,97.5,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2000-08,97.7,cpi_rented_accommodation
Canada,Canada,2000-09,96.7,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2000-09,97.3,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2000-09,96.8,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2000-09,97.7,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2000-09,97.8,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2000-09,97.0,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2000-09,96.5,cpi_rented_accommodation
New Brunswic,New Brunswick,2000-09,97.7,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2000-09,97.0,cpi_rented_accommodation
Quebec,Quebec,2000-09,98.1,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2000-09,97.2,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2000-09,97.7,cpi_rented_accommodation
Ontario,Ontario,2000-09,95.9,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2000-09,95.1,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2000-09,95.1,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2000-09,98.9,cpi_rented_accommodation
Manitoba,Manitoba,2000-09,96.5,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2000-09,96.1,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2000-09,97.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2000-09,96.5,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2000-09,96.1,cpi_rented_accommodation
Alberta,Alberta,2000-09,94.7,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2000-09,93.6,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2000-09,95.4,cpi_rented_accommodation
British Colu,British Columbia,2000-09,97.7,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2000-09,97.6,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2000-09,97.6,cpi_rented_accommodation
Canada,Canada,2000-10,96.9,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2000-10,97.4,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2000-10,97.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2000-10,97.9,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2000-10,98.1,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2000-10,97.3,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2000-10,96.9,cpi_rented_accommodation
New Brunswic,New Brunswick,2000-10,97.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2000-10,97.3,cpi_rented_accommodation
Quebec,Quebec,2000-10,98.2,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2000-10,97.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2000-10,97.8,cpi_rented_accommodation
Ontario,Ontario,2000-10,96.1,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2000-10,95.2,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2000-10,95.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2000-10,99.0,cpi_rented_accommodation
Manitoba,Manitoba,2000-10,96.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2000-10,96.4,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2000-10,97.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2000-10,96.5,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2000-10,96.4,cpi_rented_accommodation
Alberta,Alberta,2000-10,94.9,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2000-10,93.9,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2000-10,95.5,cpi_rented_accommodation
British Colu,British Columbia,2000-10,97.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2000-10,97.7,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2000-10,97.7,cpi_rented_accommodation
Canada,Canada,2000-11,97.0,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2000-11,97.7,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2000-11,97.2,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2000-11,97.9,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2000-11,98.1,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2000-11,97.5,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2000-11,97.1,cpi_rented_accommodation
New Brunswic,New Brunswick,2000-11,97.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2000-11,97.4,cpi_rented_accommodation
Quebec,Quebec,2000-11,98.2,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2000-11,97.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2000-11,97.9,cpi_rented_accommodation
Ontario,Ontario,2000-11,96.3,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2000-11,95.4,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2000-11,95.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2000-11,99.0,cpi_rented_accommodation
Manitoba,Manitoba,2000-11,96.8,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2000-11,96.5,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2000-11,97.1,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2000-11,96.6,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2000-11,96.6,cpi_rented_accommodation
Alberta,Alberta,2000-11,95.0,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2000-11,94.0,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2000-11,95.6,cpi_rented_accommodation
British Colu,British Columbia,2000-11,97.9,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2000-11,97.7,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2000-11,97.8,cpi_rented_accommodation
Canada,Canada,2000-12,97.1,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2000-12,97.8,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2000-12,97.3,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2000-12,98.0,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2000-12,98.3,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2000-12,97.5,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2000-12,97.2,cpi_rented_accommodation
New Brunswic,New Brunswick,2000-12,97.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2000-12,97.4,cpi_rented_accommodation
Quebec,Quebec,2000-12,98.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2000-12,97.6,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2000-12,98.0,cpi_rented_accommodation
Ontario,Ontario,2000-12,96.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2000-12,95.5,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2000-12,95.9,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2000-12,99.1,cpi_rented_accommodation
Manitoba,Manitoba,2000-12,96.9,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2000-12,96.6,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2000-12,97.3,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2000-12,96.8,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2000-12,96.7,cpi_rented_accommodation
Alberta,Alberta,2000-12,95.2,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2000-12,94.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2000-12,95.8,cpi_rented_accommodation
British Colu,British Columbia,2000-12,97.9,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2000-12,97.8,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2000-12,97.9,cpi_rented_accommodation
Canada,Canada,2001-01,97.2,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-01,97.8,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-01,97.3,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-01,97.9,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-01,98.2,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-01,97.5,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-01,97.2,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-01,98.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-01,97.7,cpi_rented_accommodation
Quebec,Quebec,2001-01,98.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-01,97.5,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-01,98.0,cpi_rented_accommodation
Ontario,Ontario,2001-01,96.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-01,95.7,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-01,96.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-01,99.1,cpi_rented_accommodation
Manitoba,Manitoba,2001-01,97.0,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-01,96.7,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-01,97.3,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-01,96.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-01,96.8,cpi_rented_accommodation
Alberta,Alberta,2001-01,95.2,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-01,94.3,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-01,95.9,cpi_rented_accommodation
British Colu,British Columbia,2001-01,98.0,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-01,97.8,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-01,98.0,cpi_rented_accommodation
Canada,Canada,2001-02,97.4,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-02,97.9,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-02,97.7,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-02,98.2,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-02,98.5,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-02,97.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-02,97.4,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-02,98.2,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-02,98.0,cpi_rented_accommodation
Quebec,Quebec,2001-02,98.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-02,97.6,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-02,98.1,cpi_rented_accommodation
Ontario,Ontario,2001-02,96.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-02,95.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-02,96.2,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-02,99.2,cpi_rented_accommodation
Manitoba,Manitoba,2001-02,97.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-02,96.9,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-02,97.4,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-02,97.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-02,97.0,cpi_rented_accommodation
Alberta,Alberta,2001-02,95.5,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-02,94.7,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-02,96.1,cpi_rented_accommodation
British Colu,British Columbia,2001-02,98.1,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-02,98.0,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-02,98.0,cpi_rented_accommodation
Canada,Canada,2001-03,97.5,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-03,98.0,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-03,97.8,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-03,98.4,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-03,98.8,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-03,97.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-03,97.3,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-03,98.3,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-03,98.3,cpi_rented_accommodation
Quebec,Quebec,2001-03,98.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-03,97.6,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-03,98.2,cpi_rented_accommodation
Ontario,Ontario,2001-03,96.9,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-03,96.1,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-03,96.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-03,99.8,cpi_rented_accommodation
Manitoba,Manitoba,2001-03,97.5,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-03,97.2,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-03,97.5,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-03,97.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-03,97.1,cpi_rented_accommodation
Alberta,Alberta,2001-03,95.8,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-03,94.9,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-03,96.3,cpi_rented_accommodation
British Colu,British Columbia,2001-03,98.2,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-03,98.1,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-03,98.1,cpi_rented_accommodation
Canada,Canada,2001-04,97.6,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-04,98.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-04,98.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-04,98.4,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-04,98.8,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-04,97.9,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-04,97.5,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-04,98.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-04,98.2,cpi_rented_accommodation
Quebec,Quebec,2001-04,98.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-04,97.7,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-04,98.2,cpi_rented_accommodation
Ontario,Ontario,2001-04,97.1,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-04,96.1,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-04,96.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-04,99.3,cpi_rented_accommodation
Manitoba,Manitoba,2001-04,97.5,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-04,97.2,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-04,97.8,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-04,97.4,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-04,97.4,cpi_rented_accommodation
Alberta,Alberta,2001-04,96.2,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-04,95.1,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-04,96.7,cpi_rented_accommodation
British Colu,British Columbia,2001-04,98.4,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-04,98.3,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-04,98.3,cpi_rented_accommodation
Canada,Canada,2001-05,97.8,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-05,98.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-05,98.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-05,98.6,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-05,98.9,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-05,98.2,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-05,97.9,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-05,98.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-05,98.5,cpi_rented_accommodation
Quebec,Quebec,2001-05,98.6,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-05,97.8,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-05,98.3,cpi_rented_accommodation
Ontario,Ontario,2001-05,97.3,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-05,96.5,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-05,96.9,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-05,99.5,cpi_rented_accommodation
Manitoba,Manitoba,2001-05,97.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-05,97.3,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-05,98.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-05,97.8,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-05,97.4,cpi_rented_accommodation
Alberta,Alberta,2001-05,96.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-05,95.5,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-05,97.3,cpi_rented_accommodation
British Colu,British Columbia,2001-05,98.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-05,98.5,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-05,98.2,cpi_rented_accommodation
Canada,Canada,2001-06,97.9,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-06,98.3,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-06,98.0,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-06,98.6,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-06,99.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-06,98.3,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-06,98.0,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-06,98.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-06,98.5,cpi_rented_accommodation
Quebec,Quebec,2001-06,98.7,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-06,97.8,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-06,98.4,cpi_rented_accommodation
Ontario,Ontario,2001-06,97.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-06,96.8,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-06,97.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-06,99.4,cpi_rented_accommodation
Manitoba,Manitoba,2001-06,97.8,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-06,97.5,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-06,98.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-06,97.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-06,97.4,cpi_rented_accommodation
Alberta,Alberta,2001-06,96.9,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-06,95.6,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-06,97.5,cpi_rented_accommodation
British Colu,British Columbia,2001-06,98.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-06,98.5,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-06,98.3,cpi_rented_accommodation
Canada,Canada,2001-07,98.1,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-07,98.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-07,97.8,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-07,98.6,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-07,99.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-07,98.5,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-07,98.2,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-07,98.6,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-07,98.5,cpi_rented_accommodation
Quebec,Quebec,2001-07,98.7,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-07,97.8,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-07,98.4,cpi_rented_accommodation
Ontario,Ontario,2001-07,97.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-07,96.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-07,97.3,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-07,99.4,cpi_rented_accommodation
Manitoba,Manitoba,2001-07,97.9,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-07,97.6,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-07,98.1,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-07,98.0,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-07,97.6,cpi_rented_accommodation
Alberta,Alberta,2001-07,97.1,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-07,96.0,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-07,97.7,cpi_rented_accommodation
British Colu,British Columbia,2001-07,98.7,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-07,98.7,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-07,98.3,cpi_rented_accommodation
Canada,Canada,2001-08,98.3,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-08,98.3,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-08,97.8,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-08,98.9,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-08,99.0,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-08,98.6,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-08,98.3,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-08,98.8,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-08,98.9,cpi_rented_accommodation
Quebec,Quebec,2001-08,99.1,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-08,98.6,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-08,98.9,cpi_rented_accommodation
Ontario,Ontario,2001-08,97.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-08,97.2,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-08,97.5,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-08,99.4,cpi_rented_accommodation
Manitoba,Manitoba,2001-08,98.0,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-08,97.7,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-08,98.2,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-08,98.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-08,97.8,cpi_rented_accommodation
Alberta,Alberta,2001-08,97.3,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",2001-08,96.4,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",2001-08,97.9,cpi_rented_accommodation
British Colu,British Columbia,2001-08,98.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",2001-08,98.8,cpi_rented_accommodation
"Victoria, Br","Victoria, British Columbia",2001-08,98.4,cpi_rented_accommodation
Canada,Canada,2001-09,98.4,cpi_rented_accommodation
Newfoundland,Newfoundland and Labrador,2001-09,98.1,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",2001-09,97.5,cpi_rented_accommodation
Prince Edwar,Prince Edward Island,2001-09,98.9,cpi_rented_accommodation
Charlottetow,"Charlottetown and Summerside, Prince Edward Island",2001-09,99.1,cpi_rented_accommodation
Nova Scotia,Nova Scotia,2001-09,99.0,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",2001-09,98.7,cpi_rented_accommodation
New Brunswic,New Brunswick,2001-09,98.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",2001-09,98.8,cpi_rented_accommodation
Quebec,Quebec,2001-09,99.2,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",2001-09,98.9,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",2001-09,99.0,cpi_rented_accommodation
Ontario,Ontario,2001-09,98.0,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2001-09,97.3,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",2001-09,97.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",2001-09,99.5,cpi_rented_accommodation
Manitoba,Manitoba,2001-09,98.1,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",2001-09,97.7,cpi_rented_accommodation
Saskatchewan,Saskatchewan,2001-09,98.3,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",2001-09,98.2,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",2001-09,97.9,cpi_rented_accommodation
Alberta,Alberta,2001-09,97.6,cpi_rented_accommodation
