system,doc_id,field,error_type,gold,pred
ner_hybrid,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,premises_area_sqft,FN_missed,81442.0,
ner_hybrid,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,lease_start_date,FN_missed,2022-04-01,
ner_hybrid,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,landlord_name,FP_FN_wrong_value,hfakoh001 llc,h
ner_hybrid,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,tenant_name,FP_FN_wrong_value,hof village waterpark llc,kirkland ellis ll
ner_hybrid,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,property_address,FP_hallucinated,,delaware
ner_hybrid,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,lease_start_date,FN_missed,2022-11-07,
ner_hybrid,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,landlord_name,FP_FN_wrong_value,hfakoh001 llc,land
ner_hybrid,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,tenant_name,FP_FN_wrong_value,hof village waterpark llc,wa
ner_hybrid,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,property_address,FP_hallucinated,,delaware
ner_hybrid,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,lease_start_date,FN_missed,2022-11-07,
ner_hybrid,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,landlord_name,FP_FN_wrong_value,beltway business park office no 2 llc,las vegas digital exchange
ner_hybrid,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,tenant_name,FP_FN_wrong_value,innevation l l c,beltway business park office no
ner_hybrid,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,premises_area_sqft,FN_missed,38031.0,
ner_hybrid,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,lease_start_date,FN_missed,2012-04-24,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,landlord_name,FP_FN_wrong_value,marlenko acquisitions llc,mar
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,tenant_name,FN_missed,standard premium finance management corporation,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,lease_start_date,FN_missed,2024-03-01,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,lease_end_date,FN_missed,2026-02-28,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,term_length_months,FN_missed,24,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,base_rent_amount,FN_missed,7048.8,
ner_hybrid,edgar_0001807893_000107997324000379_ex10x7,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,landlord_name,FP_FN_wrong_value,10240 flanders investors llc,t
ner_hybrid,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,property_address,FP_FN_wrong_value,10240 flanders court and 10247 flanders court san diego california,delaware
ner_hybrid,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,premises_area_sqft,FN_missed,65006.0,
ner_hybrid,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,lease_start_date,FN_missed,2021-08-06,
ner_hybrid,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,landlord_name,FP_FN_wrong_value,10240 flanders investors llc,biotechnologies llc
ner_hybrid,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,tenant_name,FP_FN_wrong_value,trilink biotechnologies llc,ten
ner_hybrid,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,property_address,FP_FN_wrong_value,10240 flanders court and 10247 flanders court san diego california,delaware
ner_hybrid,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,premises_area_sqft,FN_missed,65006.0,
ner_hybrid,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,lease_start_date,FN_missed,2021-08-06,
ner_hybrid,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,landlord_name,FN_missed,hillsborough park l l c,
ner_hybrid,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,tenant_name,FP_FN_wrong_value,bluescape clean fuels llc,b
ner_hybrid,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,property_address,FP_hallucinated,,l
ner_hybrid,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,premises_area_sqft,FN_missed,34388.0,
ner_hybrid,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,lease_start_date,FN_missed,2011-03-01,
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,tenant_name,FP_FN_wrong_value,stran company inc,stran comp
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,lease_start_date,FN_missed,2023-06-01,
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,lease_end_date,FN_missed,2033-05-31,
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,term_length_months,FN_missed,120,
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,base_rent_amount,FN_missed,14962.5,
ner_hybrid,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,tenant_name,FP_FN_wrong_value,amprius technologies inc,llc
ner_hybrid,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,property_address,FP_FN_wrong_value,18875 east bromley lane brighton colorado 80601,delaware
ner_hybrid,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,premises_area_sqft,FN_missed,774155.0,
ner_hybrid,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,lease_start_date,FN_missed,2023-04-15,
llm_structured,edgar_0000024741_000120677424000271_glw4309191-ex103,property_address,FN_missed,town 12 north range 2 east richland township saginaw county michigan,
llm_structured,edgar_0000024741_000120677424000271_glw4309191-ex103,term_length_months,FP_hallucinated,,84
llm_structured,edgar_0000024741_000120677424000271_glw4309191-ex103,rent_frequency,FN_missed,monthly,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,landlord_name,FN_missed,adairsville ga llc,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,tenant_name,FN_missed,tdg operations llc,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,property_address,FN_missed,400 princeton boulevard adairsville gerogia 30103,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,property_type,FN_missed,commercial,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,premises_area_sqft,FN_missed,294020.0,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,term_length_months,FN_missed,120,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,base_rent_amount,FN_missed,1495660.0,
llm_structured,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,rent_frequency,FN_missed,annual,
llm_structured,edgar_0000768835_000076883523000091_ex102biglotslease,property_address,FP_FN_wrong_value,445 s figueroa street 14 th floor los angeles california 90071,apple valley san bernardino county california
llm_structured,edgar_0000768835_000076883523000091_ex102biglotslease,property_type,FP_FN_wrong_value,commercial,industrial
llm_structured,edgar_0000768835_000076883523000091_ex102biglotslease,lease_end_date,FN_missed,2028-03-15,
llm_structured,edgar_0000879911_000121390023051014_ea180790ex10-1-applied,property_type,FP_FN_wrong_value,industrial,other
llm_structured,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,premises_area_sqft,FN_missed,18180.0,
llm_structured,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,lease_start_date,FN_missed,2021-03-15,
llm_structured,edgar_0000895464_000164033423000632_yubo-ex101,property_address,FP_hallucinated,,attached no 118 building 9 no 333 section 1 of furong avenue yongning town wenjiang district chengdu
llm_structured,edgar_0000895464_000164033423000632_yubo-ex101,premises_area_sqft,FN_missed,1282.34,
llm_structured,edgar_0000895464_000164033423000632_yubo-ex101,base_rent_amount,FP_FN_wrong_value,330844.0,661687.0
llm_structured,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,lease_start_date,FP_FN_wrong_value,2016-02-03,1995-10-12
llm_structured,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,lease_start_date,FP_FN_wrong_value,2016-02-03,1998-03-06
llm_structured,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,lease_end_date,FP_FN_wrong_value,2023-12-18,2025-12-31
llm_structured,edgar_0001017303_000114036124013040_ef20015290-ex10-16,property_address,FP_hallucinated,,20 bomax drive village of lansing county of tompkins state of new york
llm_structured,edgar_0001017303_000114036124013040_ef20015290-ex10-16,property_type,FP_FN_wrong_value,commercial,industrial
llm_structured,edgar_0001017303_000114036124013040_ef20015290-ex10-16,lease_start_date,FN_missed,2001-07-18,
llm_structured,edgar_0001017303_000114036124013040_ef20015290-ex10-16,lease_end_date,FN_missed,2011-07-18,
llm_structured,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,premises_area_sqft,FP_FN_wrong_value,10051.0,5862.0
llm_structured,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,lease_start_date,FP_hallucinated,,2024-10-01
llm_structured,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,lease_end_date,FP_hallucinated,,2028-02-29
llm_structured,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,term_length_months,FP_hallucinated,,41
llm_structured,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,base_rent_amount,FP_FN_wrong_value,22568.0,22568.7
llm_structured,edgar_0001074828_000165495422016732_knwn-ex1031,property_type,FP_FN_wrong_value,residential,commercial
llm_structured,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,lease_start_date,FN_missed,2022-12-14,
llm_structured,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,base_rent_amount,FN_missed,1631422.27,
llm_structured,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,rent_frequency,FN_missed,annual,
llm_structured,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,property_type,FP_FN_wrong_value,commercial,industrial
llm_structured,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,lease_start_date,FN_missed,2023-07-01,
llm_structured,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,property_type,FP_FN_wrong_value,commercial,retail
llm_structured,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,term_length_months,FP_FN_wrong_value,180,168
llm_structured,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,base_rent_amount,FN_missed,40318.82,
llm_structured,edgar_0001279620_000121390023039488_f10q0323ex10-4-zonedprop,property_type,FP_FN_wrong_value,industrial,retail
llm_structured,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,property_type,FP_FN_wrong_value,industrial,commercial
llm_structured,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,lease_start_date,FN_missed,2023-04-17,
llm_structured,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,lease_end_date,FP_hallucinated,,2026-11-30
llm_structured,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,property_type,FP_hallucinated,,commercial
llm_structured,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,lease_start_date,FP_FN_wrong_value,2013-01-25,2025-02-01
llm_structured,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,lease_end_date,FP_hallucinated,,2026-07-31
llm_structured,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,term_length_months,FP_hallucinated,,18
llm_structured,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,base_rent_amount,FP_hallucinated,,1270477.14
llm_structured,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,rent_frequency,FP_hallucinated,,annual
llm_structured,edgar_0001391135_000109690623000958_lsfp-ex10z77,tenant_name,FP_FN_wrong_value,lifted liquids inc,oculus crs llc
llm_structured,edgar_0001391135_000109690623000958_lsfp-ex10z77,property_type,FP_hallucinated,,industrial
llm_structured,edgar_0001391135_000109690623000958_lsfp-ex10z77,premises_area_sqft,FP_hallucinated,,4800.0
llm_structured,edgar_0001391135_000109690623000958_lsfp-ex10z77,term_length_months,FP_hallucinated,,12
llm_structured,edgar_0001391135_000109690623000958_lsfp-ex10z77,base_rent_amount,FP_hallucinated,,3850.0
llm_structured,edgar_0001391135_000109690623000958_lsfp-ex10z77,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001391135_000109690624000671_lsfp-ex1089,base_rent_amount,FP_FN_wrong_value,2500.0,30000.0
llm_structured,edgar_0001391135_000109690624000671_lsfp-ex1089,rent_frequency,FP_FN_wrong_value,monthly,annual
llm_structured,edgar_0001398805_000168316824001808_beam-ex1001,premises_area_sqft,FP_FN_wrong_value,15582.0,37800.0
llm_structured,edgar_0001398805_000168316824001808_beam-ex1001,lease_end_date,FN_missed,2029-01-31,
llm_structured,edgar_0001415813_000168316823004406_unmonde-ex1004,base_rent_amount,FP_hallucinated,,4109.16
llm_structured,edgar_0001415813_000168316823004406_unmonde-ex1004,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001450704_000168316822008581_vivakor-ex1001,base_rent_amount,FP_hallucinated,,11375.0
llm_structured,edgar_0001450704_000168316822008581_vivakor-ex1001,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,lease_start_date,FN_missed,2018-11-01,
llm_structured,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,lease_end_date,FN_missed,2024-05-01,
llm_structured,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,rent_frequency,FP_FN_wrong_value,annual,monthly
llm_structured,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,lease_start_date,FN_missed,2024-02-28,
llm_structured,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,lease_end_date,FN_missed,2031-02-28,
llm_structured,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,base_rent_amount,FP_FN_wrong_value,75196.08,902353.0
llm_structured,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,rent_frequency,FP_FN_wrong_value,monthly,annual
llm_structured,edgar_0001551986_000155198622000102_ex-1019meterslease,property_address,FP_hallucinated,,4509 creedmoor road suite 600 raleigh north carolina 27612
llm_structured,edgar_0001551986_000155198622000102_ex-1019meterslease,rent_frequency,FP_hallucinated,,annual
llm_structured,edgar_0001553264_000168316822008699_aquapower-ex1011,premises_area_sqft,FP_FN_wrong_value,389319.0,408395.0
llm_structured,edgar_0001553264_000168316822008699_aquapower-ex1011,lease_end_date,FP_hallucinated,,2028-07-31
llm_structured,edgar_0001553264_000168316822008699_aquapower-ex1011,term_length_months,FP_hallucinated,,84
llm_structured,edgar_0001553264_000168316822008699_aquapower-ex1011,base_rent_amount,FP_FN_wrong_value,126528.68,1518344.1
llm_structured,edgar_0001553264_000168316822008699_aquapower-ex1011,rent_frequency,FP_FN_wrong_value,monthly,annual
llm_structured,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001650164_000165016423000159_ex101toastleasetermination,lease_end_date,FP_FN_wrong_value,2023-06-30,2029-12-31
llm_structured,edgar_0001650164_000165016423000159_ex101toastleasetermination,rent_frequency,FP_hallucinated,,annual
llm_structured,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,property_type,FP_FN_wrong_value,commercial,industrial
llm_structured,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,term_length_months,FP_hallucinated,,120
llm_structured,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,lease_end_date,FP_hallucinated,,2121-11-30
llm_structured,edgar_0001708176_000121390022070683_ea168341ex10-2-halloffame,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,property_type,FP_FN_wrong_value,commercial,other
llm_structured,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,lease_start_date,FN_missed,2022-11-07,
llm_structured,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,base_rent_amount,FP_hallucinated,,4375000.0
llm_structured,edgar_0001708176_000121390024018617_ea0200951ex10-4-halloffame,rent_frequency,FP_hallucinated,,annual
llm_structured,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,premises_area_sqft,FP_FN_wrong_value,38031.0,37031.0
llm_structured,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,lease_start_date,FP_FN_wrong_value,2012-04-24,2022-09-01
llm_structured,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,lease_end_date,FP_hallucinated,,2024-05-14
llm_structured,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,term_length_months,FP_hallucinated,,21
llm_structured,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,base_rent_amount,FP_hallucinated,,83690.06
llm_structured,edgar_0001710583_000171058322000046_ninthamendmenttoleasedated,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001807893_000107997324000379_ex10x7,base_rent_amount,FP_FN_wrong_value,7048.8,84585.6
llm_structured,edgar_0001807893_000107997324000379_ex10x7,rent_frequency,FP_FN_wrong_value,monthly,annual
llm_structured,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,property_type,FP_FN_wrong_value,industrial,commercial
llm_structured,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,lease_start_date,FN_missed,2021-08-06,
llm_structured,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,property_type,FP_FN_wrong_value,industrial,commercial
llm_structured,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,premises_area_sqft,FN_missed,65006.0,
llm_structured,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,lease_start_date,FN_missed,2021-08-06,
llm_structured,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,property_address,FP_hallucinated,,219 homestead road building 2 hillsborough business center hillsborough new jersey 08844
llm_structured,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,lease_start_date,FP_FN_wrong_value,2011-03-01,2024-05-01
llm_structured,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,lease_end_date,FP_hallucinated,,2025-04-30
llm_structured,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,term_length_months,FP_hallucinated,,12
llm_structured,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,base_rent_amount,FP_hallucinated,,23641.75
llm_structured,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,rent_frequency,FP_hallucinated,,monthly
llm_structured,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,premises_area_sqft,FP_hallucinated,,99369.0
llm_structured,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,lease_end_date,FP_FN_wrong_value,2033-05-31,2028-05-31
llm_structured,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,term_length_months,FP_FN_wrong_value,120,60
llm_structured,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,base_rent_amount,FP_FN_wrong_value,14962.5,179550.0
llm_structured,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,rent_frequency,FP_FN_wrong_value,monthly,annual
llm_structured,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,lease_start_date,FP_FN_wrong_value,2023-04-15,2024-06-01
llm_structured,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,lease_end_date,FP_hallucinated,,2039-05-31
llm_structured,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,term_length_months,FP_hallucinated,,180
llm_structured,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,base_rent_amount,FP_hallucinated,,290308.13
llm_structured,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,rent_frequency,FP_hallucinated,,monthly
